,Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2
FC1,0.00851124937047713,0.014965889167444388,0.01834532117417635,0.013779412580288244,0.01187088151266519,0.013327829696983779,0.012719906644330228,0.010897014099469159,0.007385974705170799,0.009084945364762738,0.0,0.01317913270059628,0.011253110805849226,0.009988261394705848,0.006690498732623529,0.007058196022532919,0.00822156342415532,0.015463296737937799,0.01885696655917249,0.014188607690496123,0.01073984443944538,0.01129899840747133,0.011990818858339457,0.01064610060414679,0.013090879806700989,0.008908716046685408,0.008815928827421573,0.011322398537962318,0.01569909943547057,0.011716560093428521,0.009259240030060673,0.012152773788653327,0.010899621343836449,0.010496716146628608,0.010364244139670943,0.010281975413192477,0.016274581593251836,0.013074411624677706,0.00812605851471401,0.006506121729136771,0.009321230527587647,0.009503550876150558,0.00959351298615621,0.010138291055931285,0.004118772356596979,0.008014303986312544,0.008701325479363704,0.010315913364878049,0.007771812302166811,0.003932388889497067,0.003167282910518572,0.00789129015370488,0.009415475539239231,0.00815833815260086,0.004298012607446407,0.011490611759453304,0.010667283303561087,0.00924945045637995,0.008778619794031366,0.010608457051819814,0.012564565746486999,0.00668481942132337,0.008993047390633512,0.014592030239526465
C1,0.008261011686585145,0.017437827359531182,0.020463596225739882,0.017085601918136607,0.015728984100668295,0.016629584186638124,0.015038150213251068,0.012269224578084645,0.008883328811147385,0.01106056506257922,0.01317913270059628,0.0,0.01085645408452293,0.007768713430952549,0.007470031460244191,0.008013663567210434,0.007024064020054256,0.016272202890981444,0.01774716206469606,0.015641425115773502,0.008633349573915327,0.010873909651046723,0.00978109999167124,0.009925979556780498,0.011220435179330888,0.009884411663707456,0.009150183393381105,0.016521758206071924,0.013682567428967505,0.013220580084379272,0.009084911790855549,0.008667014766146543,0.013946230726384831,0.013748139038432559,0.013557644860834321,0.014196792295108462,0.01986232706259091,0.017352135823275057,0.012494633913153776,0.012289444915951922,0.01258248474295905,0.00977808919157064,0.013637019232134603,0.00994840635966201,0.007497241884086967,0.008151096855847693,0.01424636584395426,0.007261068121005994,0.00898089227757754,0.005140254999586872,0.00994027026793999,0.007175784434129324,0.009084579131967271,0.005635884641968407,0.0048796959595035485,0.008890353253073203,0.013185244587972086,0.010493330974725015,0.006988586363870142,0.009016270700058974,0.014738754016684102,0.008136318544270358,0.011616984907196256,0.015436818893093578
C3,0.008322195271033866,0.014964160574366617,0.01791617385694332,0.011648516880213044,0.013360050934457404,0.015036399851391455,0.012981702872995545,0.011259524301671526,0.009542385761558773,0.011518059410143668,0.011253110805849226,0.01085645408452293,0.0,0.007895231592962687,0.008260263843543489,0.009087524061684372,0.008195187901527335,0.015435290622439906,0.012558510421746733,0.009535678309016768,0.009944023807242621,0.01090498948388674,0.00946510322535534,0.010920279963878076,0.007816041227001604,0.007124153839389743,0.005786063768116537,0.010255135087108838,0.01112682345059127,0.01251066788890054,0.0073567168301352445,0.010216131345250573,0.011320794799381478,0.010681090703835192,0.01034266560247732,0.010559532233323746,0.015862290190954812,0.010964008301461846,0.008266838048971756,0.009521849131766574,0.009168311401658049,0.00762082427225051,0.01133937300735841,0.0054954539517762056,0.005003010528868197,0.0056229479878730825,0.010467175910458476,0.008600719190682143,0.01058997341261654,0.004872867747187154,0.0045944565265069615,0.00868694815360876,0.007322430979009458,0.006491363244826039,0.005390545095201766,0.012484208538294466,0.01386848006350733,0.007962621707831624,0.008059837474908722,0.009174163957488681,0.012420145105628812,0.007932358638392187,0.011325042713238333,0.01047739998970607
C5,0.008307674476797096,0.012080373254565848,0.014358207225856687,0.010370072660631356,0.009394896735895629,0.012580138549138463,0.011526897188563583,0.012924308445973018,0.006340432601454203,0.01066819837038658,0.009988261394705848,0.007768713430952549,0.007895231592962687,0.0,0.007921088203955874,0.006067983681338636,0.008800203326618482,0.011021067724296934,0.011499613046840445,0.010443423601460028,0.008171839171456224,0.011216188887061843,0.009107511434270911,0.00790841374880028,0.011441390231521563,0.010087152671107628,0.005458436567986797,0.008218694060286705,0.012674889559652605,0.01143292331225308,0.006405460553438544,0.008099864525774408,0.00756513077065641,0.00805570712804155,0.007874549736815156,0.00752981068252258,0.012304271288071388,0.00948623939377576,0.008464178108674841,0.00456610488652663,0.0075569301306185705,0.007004014378806343,0.007429622394957366,0.007417295786738814,0.004862098143342367,0.00379429071561389,0.008194010592134182,0.008189226725818361,0.007409506458182107,0.0062337985842529356,0.004860833140423051,0.006850972226872719,0.009689803884941187,0.00912176985838291,0.0036556063590232352,0.009919780332521359,0.010806637525374599,0.01026254406635331,0.009141239629702907,0.009509107938366693,0.013217032708898735,0.005030490772152147,0.009321445537237122,0.012594840573554379
T7,0.008108456377703712,0.009741432611437926,0.010095546313328605,0.006063565079098239,0.010097779369187999,0.006798155763715218,0.007063099807228739,0.008679119899107524,0.006712689126735605,0.006301866158241991,0.006690498732623529,0.007470031460244191,0.008260263843543489,0.007921088203955874,0.0,0.01417319617386712,0.010965703334643017,0.010466476715530167,0.010410466253935189,0.0059147979330048586,0.00887231856596466,0.012536718731281593,0.007984297541809767,0.008186012496661834,0.007864665469037267,0.006446390510211264,0.006176842739913453,0.009836660294672634,0.008403180664501115,0.01014726934920646,0.007315313078390932,0.00988993752403111,0.007096055575817329,0.007316128538403334,0.007266758396425669,0.006528912785323337,0.007459118992445592,0.005793960709003747,0.004943804867806624,0.008072729067967752,0.006729290477801616,0.003637508298395606,0.007196951779793844,0.004271761256999375,0.008175769055371962,0.0051734722302183185,0.00798905551822163,0.0071277307847153176,0.008315995600329838,0.004030500041277342,0.003812672160985223,0.005190399766345688,0.004737453254805249,0.004863995639741489,0.003106542491602192,0.008178033386398111,0.01066850416733535,0.005183984186391086,0.00543457846084305,0.005305030642919788,0.0068141935581110665,0.004920789110838389,0.008474360083348354,0.0074192806427082455
TP7,0.008238650485607015,0.010866132676610334,0.011787378431312839,0.009105754533936604,0.010432460172762953,0.01078090303612894,0.011996924743017232,0.010960724304225216,0.007499813482329623,0.007484931658435908,0.007058196022532919,0.008013663567210434,0.009087524061684372,0.006067983681338636,0.01417319617386712,0.0,0.009356718927688558,0.010254195973589281,0.011730101005535433,0.011575481905006063,0.00896181215153272,0.014756276403585566,0.008588577941217484,0.00908927319694277,0.010650943714980963,0.01047445512179202,0.00553231205368629,0.011260421566609275,0.007553504910677077,0.009572942414175507,0.006730449829541785,0.009625285577813027,0.008046658957519054,0.009028000144640403,0.009443882500443666,0.00849319927433962,0.009782246494830052,0.00790752844082699,0.007201669320067868,0.009250776267820655,0.00905496072832552,0.004644772323072543,0.008087493626539221,0.004224669025195704,0.005378761503498032,0.005390314039092485,0.005897179238921938,0.007807385454745157,0.010642848619950568,0.006242859553921853,0.0038997367041178625,0.004649955690513194,0.003312260402896141,0.004623429920460671,0.0053543636799232505,0.010664713735795153,0.011632986540355356,0.008020497072641538,0.006268652583495361,0.006055604966008306,0.007954950244754625,0.0040795386961910915,0.00810790308142238,0.010403220136110444
CP5,0.008551592200760325,0.01155537970748089,0.012649520297154115,0.00985709004330006,0.011058211626282946,0.011651603876610985,0.010935086708975774,0.011761451870421656,0.010360570482416396,0.010008913266390576,0.00822156342415532,0.007024064020054256,0.008195187901527335,0.008800203326618482,0.010965703334643017,0.009356718927688558,0.0,0.01185814842067529,0.010457921435565563,0.011018394593403926,0.007586776599283453,0.010355111511475812,0.011617886947910662,0.008553385032224201,0.011268130663184345,0.011066725711899905,0.006178637450261086,0.010628998432414272,0.009930152564920363,0.012253662622002465,0.00919237400614594,0.00803384716361408,0.008334901007671428,0.008513167295377017,0.008210268445802022,0.007873418194005286,0.01212176485433826,0.00825836432251317,0.007762375723763584,0.007140636912933149,0.007842022781405743,0.006664118989769458,0.00855257491270127,0.00984076434388596,0.0056668436299682655,0.0076923293260299725,0.00834756463322002,0.006273442663048132,0.009692903481838041,0.005586632409859298,0.005058645810364522,0.004551658127095308,0.0065291498290834405,0.0074788670610854,0.0055687559633651644,0.009563296154957705,0.01303978183308709,0.011642629063244071,0.005831373289297282,0.007327895128091089,0.008656986233232813,0.0086603209350841,0.011433733614537754,0.01309293343675434
CP3,0.008653263003673606,0.014659132680080707,0.017273289000892915,0.014691955334707959,0.014851856321394795,0.01560677033064396,0.013372956583421827,0.013139792206826572,0.013097852961169651,0.01545419366645248,0.015463296737937799,0.016272202890981444,0.015435290622439906,0.011021067724296934,0.010466476715530167,0.010254195973589281,0.01185814842067529,0.0,0.011564529667753348,0.008134230013170098,0.007593133639344796,0.010071990632395438,0.011754596224284536,0.010585400064722382,0.006025922464154308,0.007266259398080326,0.0069361269482630765,0.012585990707512621,0.010728446596825494,0.014868991041914094,0.011547355063141172,0.007150355492521446,0.011052068316613038,0.011168052722135531,0.010763444928848696,0.011199542840352907,0.01659095118824733,0.013567210588578134,0.01160699287434853,0.010648749002340733,0.010415289481611622,0.009761212985030611,0.009484670436409201,0.00805769458604723,0.00992222215709321,0.00991257182809586,0.013928144349642506,0.012384046956348706,0.008928488134732248,0.007838815844827676,0.007942946963285938,0.00968738813446167,0.009728651088802548,0.007747709558460631,0.007686868549677661,0.009400333625500428,0.013089876281223527,0.008444260058005512,0.009028402128082742,0.008474831452582104,0.012589662921638647,0.010604261019987458,0.013944233948096898,0.010786580075728103
CP1,0.008585249878245193,0.017217439425851327,0.020532910835902824,0.018184970980749147,0.016794674851521533,0.017761562100501314,0.015712661467164542,0.015038992899923815,0.014120816866648768,0.015591373126887735,0.01885696655917249,0.01774716206469606,0.012558510421746733,0.011499613046840445,0.010410466253935189,0.011730101005535433,0.010457921435565563,0.011564529667753348,0.0,0.011180451907564296,0.010815625236103214,0.01088818841226465,0.010021671960292858,0.013502629191187315,0.009644937191897487,0.008782828944260804,0.010637165321588309,0.017707235843393978,0.01564714048647367,0.016574761617094178,0.012370489817515271,0.0070070276891999565,0.014204526349840315,0.014570800822401362,0.014428055877753426,0.01524035895836114,0.020693544800624075,0.019241523179779108,0.0161057263102803,0.014238551445714879,0.013924348540963043,0.01393636678824644,0.013557843703676848,0.012096807376924836,0.013389988146969655,0.015021368362175684,0.020151141942784383,0.017051033838255538,0.012938575335402155,0.009680503309779381,0.009964220436401355,0.011186785297668344,0.011785179929227157,0.00940733931786145,0.007389265229913673,0.006146407038047735,0.014339963548676697,0.009215672175461586,0.009009264408994674,0.009978397524717941,0.015824002751422546,0.011198499321914489,0.014215888605240996,0.014005275332239121
P1,0.00928065538537094,0.014012990114976719,0.0175096814233252,0.01545789949073118,0.014171506877299879,0.015043108889379037,0.013439102682973882,0.013404559502269743,0.012613522345046852,0.013850139446821483,0.014188607690496123,0.015641425115773502,0.009535678309016768,0.010443423601460028,0.0059147979330048586,0.011575481905006063,0.011018394593403926,0.008134230013170098,0.011180451907564296,0.0,0.009664806527942365,0.01177253017464551,0.009748131038279812,0.012125617640431711,0.007506805914345116,0.007244765779595878,0.00587750036601449,0.011575891456698942,0.009777543241928517,0.012951730011237403,0.009750467701644552,0.009715114252850116,0.011529889811201429,0.012141170595200899,0.012317012577313172,0.012792255162436074,0.01755227872088202,0.015743740847005548,0.013615037146990031,0.01218988731790441,0.012026299094088823,0.01111996825907662,0.011715604185709116,0.0076528472228665914,0.008795465158548812,0.01232328416636816,0.016863744103735617,0.014207119357499146,0.010176617357641868,0.007355707302805423,0.008525756763059516,0.005657188306807886,0.009759778953959936,0.006168952485687739,0.004727228793468434,0.008446680732471968,0.01380582695432556,0.005324410954401204,0.0077779327293192955,0.008785601436923095,0.014456871648004762,0.00912192140819112,0.010893833053722497,0.009376059075807266
