,Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2
FC1,0.0012521135759452446,0.006850733693375725,0.008388044474720252,0.00890806285160813,0.006717365039010415,0.006754189209986724,0.006722098839986223,0.005764813245514333,0.0053168320859998675,0.0046593284901348545,0.0,0.013451989878629476,0.013191527536989768,0.006103194575883281,0.005279880857702304,0.006247032251558716,0.007468156027574662,0.013735545577768838,0.01490186543607433,0.01115387748483321,0.009324464546407401,0.007690765962162016,0.007293553514831153,0.008395592809265153,0.007199742074082173,0.005026578944849546,0.007627653243480147,0.009723224459054153,0.011319202866138188,0.010726425923666764,0.007572338673207738,0.008116575019802827,0.00882154047474964,0.007443467773808498,0.006626537871480235,0.006993087028061127,0.009873247110021868,0.007492009803468191,0.005714686270242966,0.005413092209878794,0.005855083543596158,0.006591100813766664,0.005833427918651667,0.0044576938976721315,0.0031269863793824126,0.002572538676423389,0.004440747572376976,0.006873116608037139,0.004125555768029746,0.0027788782816067278,0.0034938620595174035,0.005221752633277692,0.005748565817782863,0.003477754763836041,0.003319252999601728,0.0052593134737345315,0.0075536454008728,0.0045344183838112815,0.004573946929301847,0.0059635254550322115,0.00871971659239047,0.005805624610783806,0.008558057093789682,0.008808410356581642
C1,0.0014619424527008386,0.009739651259260516,0.011632311182601366,0.014267457077893892,0.0110646059918113,0.009729674528507388,0.008954602348184335,0.007541419525343629,0.0074380555831807275,0.008143247353432921,0.013451989878629476,0.0,0.008414845873134888,0.0059969177038246965,0.0058570207089004315,0.006377598850387023,0.007485086592470803,0.01384606398158091,0.013255120265302464,0.01074117864064499,0.010109281938166736,0.008161492459520291,0.007551436286562818,0.008841954002001797,0.007391078217982468,0.005209528369411776,0.007763607971604178,0.011133922089504686,0.012809434869082688,0.012626120014625954,0.007702604740218201,0.005262946023492614,0.011972249267650576,0.010764167675268256,0.009655984168780815,0.010849860959862354,0.014009797963917757,0.014337358371537321,0.011619094602361997,0.009603168313428547,0.008958454458800284,0.009471058206826496,0.008301354913433014,0.007072061027599466,0.006481872583771908,0.008265905841220835,0.01392195371338958,0.00709476996589875,0.003911038231608004,0.00324979528218808,0.005038847366959447,0.006673235235989839,0.006751194301596862,0.0043484831242829635,0.003267104464044342,0.004172001411521443,0.00875293301993407,0.005244111741192217,0.00535683302957946,0.006742101383615857,0.0095365940358247,0.006426331682936548,0.009948237013938193,0.01011374229697788
C3,0.0015108114832123932,0.009361134101236407,0.010686113752577584,0.012212029507111387,0.011199558705254138,0.010818493442947047,0.008906793037042662,0.00841534969771495,0.009798790719083548,0.011724414452149733,0.013191527536989768,0.008414845873134888,0.0,0.006023287320876078,0.0059727775790693995,0.005736517502050427,0.007219082292220081,0.011695021223100741,0.0056242320334537734,0.006876826258805965,0.009760419742452677,0.008397805072934625,0.006829390287661548,0.007367020998406444,0.006736426975455138,0.005446537758065951,0.005914296313906175,0.00918384735542592,0.011353374395413004,0.013020205309029455,0.00769045757909832,0.005570443063097508,0.010023684089541792,0.008766879872229391,0.008092349069771286,0.008743198907093772,0.011266560045268876,0.011158030759962143,0.009156548567896518,0.007680828287524558,0.007450145627759459,0.007999120973399878,0.007259998723090322,0.006502024741313047,0.005674393093048989,0.007095100239379112,0.010697837314929022,0.007707428914068464,0.005068967386713975,0.0035781332667803698,0.005052825847417633,0.006497757658160572,0.0069264080326419,0.004696159733966853,0.003909510619566355,0.004968727252038839,0.00927553729673962,0.005948992507122712,0.005732511697938536,0.006654175687247968,0.00871773695744566,0.006419806136676476,0.010847077439232827,0.009864703542454552
C5,0.0014538059308697208,0.005591256833607537,0.00546796763828991,0.005634169581654226,0.0054167987353910645,0.005866013341276049,0.0059528718472801265,0.007130586229222584,0.005975794106895603,0.005764846129159218,0.006103194575883281,0.0059969177038246965,0.006023287320876078,0.0,0.008461086222570604,0.005637773514633026,0.006869782163860694,0.007573042360665098,0.00600703427954252,0.0061040248159983925,0.007632693892636955,0.007623848356807557,0.0063742376365099876,0.006461477434206476,0.006351537356212492,0.005394133083562188,0.005096739662713422,0.0065213416538821446,0.008561304600233792,0.011596325598085993,0.0071632210608362,0.005087590029276838,0.005341375790952588,0.004484714229280234,0.00409158937420879,0.004210975518623,0.005385698176175479,0.005153822125472533,0.004463234519612959,0.0037489222002555812,0.00377023667349965,0.004252614548174624,0.003982545950953293,0.00341696996295451,0.0031986155337761835,0.003903960927477992,0.005388556203383562,0.005239580172751564,0.0039339795905415555,0.0026957108077347207,0.0028222210927999957,0.004174284337133874,0.00457721361688313,0.0032303775257562055,0.003215552893887843,0.004462738841215372,0.008450567365441997,0.005176479841223014,0.004540322396461802,0.004899011858159479,0.006263241575503589,0.0049565632895891025,0.00966553152871914,0.007964349744101231
T7,0.001558463220719444,0.004827159131884841,0.004176904639334186,0.0046824473503178895,0.004855204237557712,0.005564978754988613,0.005105091021720462,0.006551137878073624,0.006480700116757487,0.005233426998761908,0.005279880857702304,0.0058570207089004315,0.0059727775790693995,0.008461086222570604,0.0,0.008525882802981347,0.007667187720122577,0.006014968463106021,0.005926122724474566,0.005644639157266011,0.006154525844040044,0.007757729198415134,0.0074924375857439275,0.006077037048840291,0.00667367703097323,0.0055634487340820256,0.004930109511998217,0.00522925521977778,0.006593229734330089,0.009783023629200383,0.006395877651898833,0.005324371277185485,0.0038084331865390476,0.0033076708308696166,0.003282388026234602,0.0033911694056101287,0.004119271985874717,0.004374829462850652,0.004096782526284631,0.0036264183756563395,0.003311331818114805,0.0031080025573959336,0.0024973972258481416,0.002942471171495953,0.003477748865953836,0.004175549490962966,0.004895371259078876,0.005232056286044252,0.004380787761279686,0.003290535357650533,0.002488848954257288,0.0034503772436479656,0.003188437468369519,0.0029080272190656013,0.0033609454301343562,0.0046199864740062505,0.007287920866383598,0.004524327694317053,0.0038292885192182306,0.0036292072898132743,0.004192475320037515,0.003952014240286677,0.007749290251416922,0.005864669275333653
TP7,0.0015000546295505972,0.0056805446066222325,0.0053898074935883784,0.0059688643791891574,0.005878165536293089,0.005967496423518396,0.006484539103677475,0.007001275743813696,0.006334813190137616,0.005900192401558472,0.006247032251558716,0.006377598850387023,0.005736517502050427,0.005637773514633026,0.008525882802981347,0.0,0.00625957553996596,0.00570159220113662,0.0062028663028046585,0.006017593193611883,0.0059596552402067845,0.007557848724643441,0.006740530489273207,0.007017625857134735,0.0068838410128969265,0.00590168547688458,0.006122926566136803,0.007798089412053978,0.007539680818971317,0.010100581054711323,0.007874141937020924,0.006121615223702225,0.005390287980449529,0.004754260234983459,0.0045093907332521286,0.004892501574806941,0.0056535924776509455,0.005829718122902508,0.0054803859847912355,0.004883870571200792,0.004445174955414172,0.004069980130852497,0.0035305174462168624,0.004177492087645694,0.004625775313727756,0.005422474492169131,0.0060940594901411635,0.006155667558119075,0.005371918748255865,0.004037493332967032,0.003269328851182923,0.0027905658046591866,0.002603653414491634,0.0027473235998450806,0.0037657708680662746,0.005446868007720828,0.008427501638772436,0.004872042050642677,0.0035638934873801005,0.0029695983051027295,0.0032792996026026083,0.0035200689733942987,0.008573687934226984,0.006125316430943702
CP5,0.0017711893341135453,0.006381951624717453,0.006391308129285411,0.006960882598581412,0.006853050231850942,0.00689188453231923,0.006803178303057318,0.006983338942992619,0.007104761233685972,0.007405493809825528,0.007468156027574662,0.007485086592470803,0.007219082292220081,0.006869782163860694,0.007667187720122577,0.00625957553996596,0.0,0.005254065886681483,0.006492002288619073,0.005998058665941617,0.0063756850340959004,0.006870566332089678,0.006016429363589829,0.006062275847403808,0.006898656482037342,0.005768095928132854,0.004826717654327657,0.006095940849559693,0.007665566397392872,0.01219187616130283,0.009023553366172846,0.006199268680215808,0.006118074649921633,0.005255941711407111,0.0047368609026422846,0.0051173826161337995,0.00637978546619693,0.006426586721605069,0.005685991541825392,0.004873326054960042,0.004545524497174611,0.004718649588518102,0.004271304081727069,0.0042767688809320055,0.004184550926745781,0.005141392249718302,0.006490597596682451,0.006270279984756802,0.0048169219800486334,0.0034511688403951455,0.0034660481121155107,0.00393367701621798,0.0037614462474055126,0.0030737415676008704,0.003576380136214755,0.005287532692439183,0.009678400453322347,0.005302865493080729,0.003850512940046783,0.003869692475425713,0.004399633629180177,0.0039899385637493555,0.009766198151925289,0.007290432257499538
CP3,0.0018396383417683302,0.009275644395289339,0.010557178728319072,0.012166240954416487,0.011440507483612455,0.010524770555108337,0.008896131959292692,0.0077375568885089,0.009988737297060912,0.012687235442856513,0.013735545577768838,0.01384606398158091,0.011695021223100741,0.007573042360665098,0.006014968463106021,0.00570159220113662,0.005254065886681483,0.0,0.007815302803666234,0.004747463921370457,0.007474272233010401,0.008558675695226708,0.007157355370035243,0.00627400478414725,0.006813639230738762,0.006490244172972158,0.004601675226199729,0.007901581596532703,0.009560284467563749,0.013868920222516934,0.010347766035290107,0.00821409104823051,0.009759194483263834,0.008700707563988344,0.00797651297638528,0.00875450190995941,0.010998275162328654,0.011346898113935225,0.009652693939391903,0.008137040974917254,0.0075971503378933665,0.007620191327703269,0.006992913199486243,0.006695811593217163,0.006573258421570146,0.008424370410696626,0.01158195134071014,0.010401666400685267,0.006837736635242965,0.004856069330389644,0.005307012702725388,0.00604704504363423,0.005769370366384869,0.004447650238118843,0.004403950128195839,0.006338801554377146,0.010991377152051075,0.006176624360621989,0.004984800009358297,0.005481297043687556,0.007190165604732675,0.0050755398784620934,0.01076749412416887,0.008923370210804018
CP1,0.001787133792680002,0.010442080234082635,0.011844743488484796,0.014053852425973389,0.011876567439719241,0.01060971998588121,0.009780121758607648,0.008383529808279238,0.008873978157759171,0.010843850163944615,0.01490186543607433,0.013255120265302464,0.0056242320334537734,0.00600703427954252,0.005926122724474566,0.0062028663028046585,0.006492002288619073,0.007815302803666234,0.0,0.0061476960256550885,0.009333907979225129,0.00850384905760001,0.007580871176752184,0.0081886773921378,0.007305350050465158,0.005594204220324661,0.0067074231243372685,0.011336607186660057,0.012727843956039677,0.013942354941499062,0.009316266037133817,0.007586309049964027,0.012044607962890188,0.0112006548987644,0.010309765975333524,0.011509618070265187,0.013792010134906073,0.014473300791515632,0.01264907989678145,0.010769291048611506,0.00993743927367764,0.01021217946327185,0.00914301679337026,0.00832589923255704,0.008593884245842882,0.011347509315861114,0.015372114395428836,0.013750591306456277,0.00784547373491955,0.005078078181445089,0.006117868459028683,0.007007166210925348,0.006513765354990116,0.00466531953688235,0.0038945843580431004,0.005374066137644972,0.010970571289232735,0.005645714424414719,0.005134688854152557,0.006380206826341735,0.008968173625609236,0.005822045002293718,0.010594713368492239,0.010008695358857043
P1,0.002452006533018229,0.008602935497125234,0.009514943318135622,0.010801871097563972,0.00967345044186061,0.008782452233226719,0.008209599907018438,0.007390662154792017,0.007931568407124103,0.009322055041467948,0.01115387748483321,0.01074117864064499,0.006876826258805965,0.0061040248159983925,0.005644639157266011,0.006017593193611883,0.005998058665941617,0.004747463921370457,0.0061476960256550885,0.0,0.0077991594621867,0.00868345368797425,0.007884025928292586,0.006932258167609226,0.007267373072816527,0.008131901597934898,0.0044570848070907285,0.008715861013961743,0.009333953048323665,0.01370003193316563,0.010176349737078306,0.008264904281169645,0.009408411911871474,0.008876137335423256,0.008278402093699623,0.0091678223460605,0.010663316789504197,0.010960365383747058,0.0099846316362809,0.008739672008619031,0.008125381082824068,0.008196170714906827,0.0075325170508178255,0.007069756430880277,0.0074614254383945635,0.00934326821391833,0.011269937052777792,0.010752757766326754,0.0075216093459290105,0.005132762022880249,0.005397321067737881,0.005706000271952908,0.00502607124707176,0.0038314305012165134,0.0034917067961052132,0.00517523396939082,0.011085264056619443,0.004675982125846932,0.0036990878401573987,0.004559677562825616,0.006892365410489294,0.0038647937714339315,0.010080465208004276,0.007837868690789377
