,Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2
FC1,0.0011616287716305113,0.008794805161209871,0.010948672723749015,0.009047297413164207,0.00719355902443012,0.008742866752709131,0.007987517208002913,0.007350026647557451,0.006311337167609187,0.005577788637389359,0.0,0.012569805872604747,0.011831647256599775,0.006306036604583466,0.005726949478864075,0.006344845567598464,0.0066848220928815375,0.012255334344752246,0.01413755608787312,0.011041851086542692,0.008218184944846588,0.006607483561579844,0.007209972067392307,0.00906868675036063,0.007595159844123003,0.005171972496728076,0.008857687058425809,0.011177552148258664,0.012731503937059433,0.010463194474183172,0.007314512394924658,0.00779059716179909,0.008400324788187051,0.00741309740550198,0.006841353166979788,0.00696642484620672,0.011739946037353136,0.007392527872570601,0.005050459380120063,0.005295380102361013,0.00601835317800589,0.007199130884063649,0.006922176314743295,0.0047723053726895035,0.0034460512223648027,0.0028153861511010193,0.004666583247979939,0.006543423394283917,0.004017312405417355,0.003112244321055311,0.004016076332323466,0.006337038520417007,0.006890929249879012,0.0041575994025546655,0.0034492620201623564,0.004889037109700273,0.006570752194706764,0.004794600063217405,0.005142827451279197,0.006751889817911278,0.010232458023745004,0.006337739688905509,0.009150026141901291,0.009500521773936238
C1,0.001340581485040841,0.010611637304315809,0.0132333660329625,0.013248260926595888,0.01040661713719176,0.010937055550152702,0.009507806771423953,0.008701266908083535,0.007994454365308294,0.00845724005808091,0.012569805872604747,0.0,0.0077779075206325125,0.006550114981055989,0.006161066885396568,0.006232385447599679,0.0067943063960999115,0.012527292180401087,0.012578973826028385,0.010671913553408276,0.008672607199177762,0.006625699262242653,0.007006098082352404,0.009406700272861388,0.007645080569970996,0.005139969336517012,0.008803200422601734,0.012396033296249808,0.013649737197685733,0.011985484696852447,0.007290533364464975,0.005076954320673744,0.011288720606211158,0.010517084643470863,0.009960295216204885,0.010548403334920796,0.01517597057588386,0.013483965304554103,0.010507937033276675,0.009147988828118509,0.008978940225770199,0.010000247155722163,0.009442532002999278,0.007342455492401873,0.006463019009933941,0.007941969118486934,0.013078964390139045,0.0062796755696312824,0.0037271491401200856,0.0034390666405151285,0.005583783428469296,0.0077303903072199285,0.00790339659137543,0.004951621131290833,0.003534740771664546,0.00394811142217366,0.0075298286101401005,0.0054041178022576864,0.005730403398486431,0.0071750395447156895,0.011024177313860956,0.006580199716396407,0.01003389302819126,0.010686250501058828
C3,0.001377040302055012,0.010481406655716235,0.012249394182492788,0.011256882118458359,0.010492183322305521,0.01216642232027676,0.009699771069964844,0.009066528300005743,0.010793597348446444,0.011459545339637124,0.011831647256599775,0.0077779075206325125,0.0,0.007391400647878095,0.006175980068293837,0.006009141127037642,0.0073766455849447144,0.010461838005405845,0.005733178078946489,0.007054362876845237,0.008335662986763987,0.006716572736971441,0.006542769669933572,0.008004985236105043,0.007053407297610085,0.005176684415744044,0.007052629282853228,0.010318141275451526,0.012005078421715464,0.012240587283092488,0.007335772909359095,0.00532315513603577,0.009635883516893998,0.008622891136388757,0.008113473843324363,0.00839027407326046,0.012697665885728633,0.010301773540323371,0.008278269848875478,0.007452948816563275,0.007325543546575489,0.008398347860561088,0.00823551437737977,0.006553561687443386,0.005534309091363116,0.006661842666813308,0.00992078022093548,0.00710620793920833,0.00478938996223333,0.003631442533558241,0.0054946964468728906,0.007608017039755325,0.008136493260859733,0.005574580569163221,0.004030819521718518,0.004691174088751421,0.008214049040371494,0.006166413096843697,0.0063478603049227115,0.007361082327114675,0.010058874302679766,0.00690256264460382,0.010917379248749914,0.010181097365258775
C5,0.0014347037973046783,0.006409261185734045,0.00696275519994339,0.005536121450218993,0.005478834658758948,0.007155019230497027,0.0062528392177847334,0.00754330860866956,0.0058731362652597995,0.006398646067422862,0.006306036604583466,0.006550114981055989,0.007391400647878095,0.0,0.0071306956075355594,0.006249808270834182,0.006280790507775424,0.007601850314130797,0.0063570491403546455,0.0063113328413373915,0.006921236183903196,0.006361594227956786,0.0061064413355073335,0.006451362844602506,0.00648295607104477,0.005222092148175192,0.006048033425503623,0.007095330592205579,0.009053521956150893,0.0105734290009574,0.006431942689397402,0.0047902894883980794,0.005397021652114295,0.0046435436405365856,0.0039654360853760996,0.004107140955488503,0.007016677858585397,0.005002900599624957,0.004167526048650736,0.0037855158767677536,0.003729973828572996,0.004290654359195929,0.004271074574139751,0.003244793916958706,0.0029740189583403625,0.0038070432106304896,0.00529771692148385,0.004851150581013626,0.0036143284809119756,0.002385041651470794,0.0030967826741339194,0.00463659110846812,0.005474951896476463,0.003764680352501376,0.002977267545964008,0.003925973039719538,0.0069729162735688065,0.004995351594371988,0.005102005910595144,0.005664798560108454,0.007142456271065235,0.005732203084350781,0.009757024409734399,0.008711565844607515
T7,0.0012262452711291633,0.005942429014963573,0.0051019096234799,0.005220001349745558,0.005561802136380461,0.005958549647692472,0.006672613193333296,0.007994628556330239,0.006285109923116442,0.005911491292131736,0.005726949478864075,0.006161066885396568,0.006175980068293837,0.0071306956075355594,0.0,0.010102890287201254,0.008157900359311932,0.006992946285006433,0.006506994366584838,0.006562641838287287,0.006644588151020566,0.007852098741886318,0.007510274761539417,0.00624823454782409,0.007209312571902586,0.005693709044970111,0.006131990743838651,0.006218804621803852,0.007137582092469677,0.008867133206770484,0.006529604969000166,0.00561412379637063,0.004104804504161108,0.0035646938427176017,0.003088944240784732,0.003382993157292415,0.004375875516814142,0.004694440703802037,0.004178397174805168,0.0037440817877334985,0.0030075449738517605,0.0025253928945576736,0.002436115185482913,0.0025777083963108164,0.0036751241726784307,0.004497589325808314,0.005265540322883325,0.005443713756673787,0.004801673175947514,0.003515621770583923,0.002645279481535673,0.002538089008602959,0.0032185242934630325,0.003250296620607264,0.0035575787478637215,0.004830867994308731,0.006439658910771066,0.004751879467355823,0.004395085661027715,0.004128054039688117,0.0042972933942452786,0.004446044317637699,0.008150855924889623,0.0058193844068136135
TP7,0.0012832925838015576,0.006582545952835375,0.00605329646109108,0.0061776695879805395,0.006339090887965688,0.006758860449638786,0.007810825822079616,0.007628834923844863,0.006406266209402293,0.006425641579923466,0.006344845567598464,0.006232385447599679,0.006009141127037642,0.006249808270834182,0.010102890287201254,0.0,0.007060401300864219,0.006076321858394732,0.005988426952678559,0.006077079011982279,0.006321556493727941,0.00871257389524657,0.008008667223516817,0.006527577443931801,0.0075376400198735195,0.0058461150186269045,0.0062233321638550994,0.0074729842937350304,0.006615291250171447,0.008578679913741666,0.0072855357656499125,0.0058594822418646525,0.005578414364431024,0.004920226591279482,0.004376283803914946,0.00469423301368871,0.005695276076651323,0.005845193595496283,0.0053580337734587926,0.004856171807137599,0.004159237367067694,0.0040026417694770805,0.003696508427732746,0.00352275922450393,0.004549810068768297,0.0054118039631357116,0.006026724890893165,0.005864446114425295,0.005432055642571088,0.004032768420393495,0.0031496451182248184,0.0029904627921421303,0.0026180500333296483,0.003109609590870496,0.0038017094957828665,0.005321938879684893,0.007319518753568788,0.004448770111714675,0.0034453914645986086,0.00281407297096423,0.002910370591040168,0.003445279518509187,0.007638671837436584,0.00570415164517761
CP5,0.0016719748473696078,0.006685763928486606,0.006931904834737873,0.006287577541536931,0.0063462325357576494,0.007053858164245837,0.0066689689490113885,0.00674853512416755,0.006532353035750923,0.007029219872585368,0.0066848220928815375,0.0067943063960999115,0.0073766455849447144,0.006280790507775424,0.008157900359311932,0.007060401300864219,0.0,0.0063722700005944535,0.006038698163108305,0.006199800870734485,0.005996596030189975,0.005705873175243333,0.0056336970051690536,0.006185493939621905,0.006548928580978008,0.005375590104169458,0.005384140533092554,0.006321297491819437,0.006981407600031762,0.010461715327835287,0.00786065435792409,0.005304843834761094,0.005887868649885138,0.005071720270775904,0.004437899565677784,0.004537181031523114,0.0069138924364354325,0.005725027474722876,0.0049793680814334395,0.004512049159372146,0.004299759742289018,0.004517317457186651,0.004496997128537559,0.0040835612552154585,0.003774003194469812,0.0044569320402373545,0.005839865750686983,0.005341197436748484,0.004180404178009618,0.0029231005992472613,0.0034626525249610123,0.004070311154013996,0.003956292380466049,0.0031535559694303235,0.0031600933975469312,0.004473212674478693,0.00815507291388523,0.004891603407698851,0.004078479762248766,0.0037846640139548226,0.004496425626683221,0.0039689551771753115,0.009374232748811282,0.007914356870402045
CP3,0.0016716447274221235,0.009725795488561933,0.011548359195858489,0.01095067069697504,0.01043927329484313,0.011034679690830804,0.009128453205836709,0.008547551312746527,0.00954761214561821,0.01170961097833577,0.012255334344752246,0.012527292180401087,0.010461838005405845,0.007601850314130797,0.006992946285006433,0.006076321858394732,0.0063722700005944535,0.0,0.007136318912212666,0.0049588247148342635,0.006191412277998616,0.006506053283882199,0.006343636311233637,0.0067423728393745065,0.006802090305477503,0.005656575517380425,0.005549316269574174,0.008942891977355866,0.010206629093909013,0.012524147972949966,0.009255152835483909,0.007211434652327713,0.009456881146291115,0.008513893196463077,0.0077786098262420285,0.008326744597775266,0.012099345512909556,0.010294811861959397,0.008576492532811144,0.007564475078053847,0.007249604835544087,0.00793075021347389,0.008027537632097416,0.006575478430778652,0.006169318280131139,0.007491938514332082,0.01038026582890905,0.009037831983667042,0.006065347659389489,0.004407624630874798,0.005593611407625744,0.006829586808270814,0.0067516747436011946,0.004957640191236211,0.004240920090589555,0.005570627812298616,0.009773095063642484,0.0063204451594621675,0.005420222548411765,0.005774137737303775,0.008189370939172026,0.0053479457995805404,0.010618391409222518,0.009767485011902213
CP1,0.0017458162824663663,0.01097614910986314,0.013249706900042051,0.01332157472967087,0.011059400458320906,0.011385731384717962,0.010137607911818506,0.0093478008982919,0.008873827824774496,0.010694175812150713,0.01413755608787312,0.012578973826028385,0.005733178078946489,0.0063570491403546455,0.006506994366584838,0.005988426952678559,0.006038698163108305,0.007136318912212666,0.0,0.006306020335171069,0.0077619840300538435,0.006758972370746756,0.006850217262970289,0.008847403875543272,0.0074883021666125186,0.005337588028017667,0.007649818915742608,0.012802383561950003,0.013293666181333045,0.013014216414841564,0.008507683388628626,0.006947135556902847,0.011725574477939805,0.011182110180230784,0.01093909733230747,0.011611475326283104,0.015369394707197117,0.014031606996526398,0.012017760532534425,0.01051418169570023,0.010103461673993458,0.010768524768999728,0.010276943887651966,0.008690802192245372,0.008651517033827891,0.011160643236263455,0.01479750124164674,0.012873809424718835,0.007761915107706975,0.005170354096499245,0.0066290562718660075,0.008007928841932573,0.007649765297606255,0.005155848557200966,0.003935288975248168,0.004860666842576638,0.009470322211236708,0.005596001520702829,0.00535907947409094,0.006434963759672285,0.01049303218322307,0.005831471867457894,0.009965621949512794,0.010495847349510111
P1,0.0023584039974331437,0.009111001289235657,0.010903991005004401,0.010724722398961578,0.009472507095242269,0.009795344466930624,0.008643118807733316,0.008337819124435042,0.008048586411634282,0.009337848257180986,0.011041851086542692,0.010671913553408276,0.007054362876845237,0.0063113328413373915,0.006562641838287287,0.006077079011982279,0.006199800870734485,0.0049588247148342635,0.006306020335171069,0.0,0.006863590357545506,0.007414900253435494,0.007071115426467083,0.007705991466023012,0.007335636778072027,0.0056422464846068105,0.005596726651468956,0.010301436024645352,0.00992695891776192,0.012444673936505923,0.009068081947694297,0.00809551086693422,0.009667047439331515,0.009216782034708859,0.009086460283221721,0.009766338596499861,0.012612784393218463,0.011149927109943884,0.00989043111219358,0.008819590673754778,0.008557515992918905,0.008947249196131959,0.008422880844071447,0.0075140158677421565,0.007673904541271786,0.009478380227739015,0.011211641956231425,0.01043062540385504,0.007702446901350579,0.0054379678888649054,0.005990193599976593,0.00654870882166731,0.006022468889235048,0.0043968767047551545,0.0036269925994012486,0.005079010154316261,0.010134790772344748,0.004697792284220774,0.004000143810295246,0.004839035485509901,0.00838265663560501,0.004245096508588091,0.010220491966295384,0.008689017312350287
